P_plan_kWh,P_adj_kWh,P_em_kWh,E_bat_kWh
579.7165328537299,625.7099542823013,0.0,10800.0
634.0254352000304,670.6829313905066,0.0,10800.0
683.8179289098031,710.6033227193268,0.0,10800.0
721.7470951941107,737.9018828131584,0.0,10800.0
766.6034497174473,768.3032076317337,0.0,10800.0
826.2197817921751,826.2197817921751,0.0,10795.140961250565
887.7992913633625,916.8279475538386,0.0,10800.0
927.1057643140671,946.6815557426385,0.0,10800.0
972.6345346582711,983.3307846582711,0.0,10800.0
1042.9094000562784,1045.6876681515164,0.0,10800.0
921.0542809533455,921.0542809533455,0.0,10800.0
698.1951345783534,698.1951345783534,0.0,10784.92607545743
680.3556387096854,680.4795996620664,0.0,10793.97061015329
720.9703971158715,720.9703971158715,0.0,10800.0
0.0,0.0,0.0,9989.981481481482
0.0,0.0,0.0,9188.760555555556
0.0,0.0,0.0,8386.052203703704
0.0,0.0,0.0,7564.6985
0.0,0.0,0.0,6741.538333333334
539.5741006532231,553.1502170272502,0.0,6547.058370771019
0.0,0.0,0.0,5737.47874114139
0.0,0.0,0.0,4888.725778178427
0.0,0.0,0.0,4039.6665004006495
707.7257928517677,707.7257928517677,0.0,4020.293307272984
0.0,0.0,0.0,3233.066196161873
0.0,0.0,0.0,2468.747048013725
735.6935157027193,735.6935157027193,0.0,2518.8907121461725
0.0,0.0,0.0,1708.1638047387653
746.6651853939784,746.6651853939784,0.0,1716.772801593346
749.87668586022,749.87668586022,0.0,1757.4243188675441
741.5582946946198,741.5582946946198,0.0,1765.511024092702
738.0465734762384,738.0465734762384,0.0,1742.8886798070412
749.8950947734659,749.8950947734659,0.0,1740.877673999781
757.4967548231635,757.4967548231635,0.0,1758.4530883406283
674.4794129688268,674.4794129688268,0.0,1758.4819300125723
550.3231369338777,550.3231369338777,0.0,1728.953934013177
1364.6192272174164,1364.6192272174164,0.0,2478.953934013177
1384.6781787801913,1384.6781787801913,0.0,3228.953934013177
557.7576336951533,557.7576336951533,0.0,3194.6772307114957
561.2475297609731,561.2475297609731,0.0,3163.534615631095
556.4280498036142,556.4280498036142,0.0,3151.926985783259
604.9886727301044,604.9886727301044,0.0,3199.693291240353
1395.1683218314201,1395.1683218314201,0.0,3949.693291240353
566.5932200513304,566.5932200513304,0.0,3937.548776482572
565.0431100921835,565.0431100921835,0.0,3916.550380288702
576.9662453666378,576.9662453666378,0.0,3946.318806118676
572.7409748259951,572.7409748259951,0.0,3977.7833084620715
569.6874283696127,569.6874283696127,0.0,3972.011932576456
569.8893854321318,569.8893854321318,0.0,3955.089286760306
569.2805850288677,569.2805850288677,0.0,3945.1197330886775
571.3182227955427,571.3182227955427,0.0,3938.8418324911327
573.4951792224704,573.4951792224704,0.0,3926.622716812396
584.9962602860089,584.9962602860089,0.0,3946.992471069804
599.597560132403,599.597560132403,0.0,3996.136275188967
598.8474791194963,598.8474791194963,0.0,3992.342696432852
587.8985617193961,587.8985617193961,0.0,3957.1539316766252
582.0540771347199,582.0540771347199,0.0,3956.267721085573
1421.0544273976893,1421.0544273976893,0.0,4704.181470743493
595.3045502289829,595.3045502289829,0.0,4699.804322849771
599.3978039109635,599.3978039109635,0.0,4708.965846369638
1438.3339991010073,1438.3339991010073,0.0,5458.965846369638
599.1049421728486,599.1049421728486,0.0,5461.556249325202
0.0,0.0,0.0,4801.011804880757
590.8907155789614,590.8907155789614,0.0,4817.917958901822
1430.3210042379196,1430.3210042379196,0.0,5567.917958901822
1401.6044505914372,1401.6044505914372,0.0,6293.416464434116
588.8380104774786,588.8380104774786,0.0,6297.137388863847
1440.8624579958107,1440.8624579958107,0.0,7047.137388863847
1461.8165908005813,1461.8165908005813,0.0,7797.137388863847
1441.0891425449358,1441.0891425449358,0.0,8547.137388863848
1430.0105688291574,1430.0105688291574,0.0,9297.137388863848
1445.268569241202,1445.268569241202,0.0,10047.137388863848
625.7988651840201,625.7988651840201,0.0,10054.329527529466
621.839850671048,621.839850671048,0.0,10034.090269015816
610.6540742689566,610.6540742689566,0.0,10039.450435857878
615.1491023400863,615.1491023400863,0.0,10074.886182963955
624.3245753811154,624.3245753811154,0.0,10101.51623080696
623.1007559584305,623.1007559584305,0.0,10095.339292982993
611.9412528752882,611.9412528752882,0.0,10095.142777659239
613.5215139517943,613.5215139517943,0.0,10093.104756124196
615.5117661166273,615.5117661166273,0.0,10072.665977735263
1436.2304931239687,1436.2304931239687,0.0,10800.0
679.816422360765,679.816422360765,0.0,10800.0
0.0,0.0,0.0,9935.664814814814
0.0,0.0,0.0,9059.852018518517
363.1150480138593,0.0,0.0,8217.914759259258
758.1936492351565,423.93630580594436,0.0,7871.338432376974
0.0,0.0,0.0,7094.826024969567
0.0,0.0,0.0,6381.352673117715
631.6655589207146,626.646182254048,0.0,6417.996487146359
575.7928307382844,512.5362235954271,0.0,6369.375365215353
525.9716639307674,473.6189220260054,0.0,6312.413445244248
467.91903356508635,427.17915023175306,0.0,6290.6055566128625
368.6870375079724,339.0407770317819,0.0,6300.340625941466
0.0,0.0,0.0,5881.9347370525775
0.0,0.0,0.0,5291.672700015541
0.0,0.0,0.0,4722.765903719244
0.0,0.0,0.0,4246.450348163688
0.0,0.0,0.0,3825.445255571096
0.0,0.0,0.0,3440.6089592747994
0.0,0.0,0.0,3095.148940756281
0.0,0.0,0.0,2821.111440756281
0.0,0.0,0.0,2663.91332964517
0.0,0.0,0.0,2596.7637740896143
0.0,0.0,0.0,2580.3484963118367
0.0,0.0,0.0,2617.0146013118365
0.0,0.0,0.0,2693.2781563118365
0.0,0.0,0.0,2753.9895313118363
0.0,0.0,0.0,2723.489846126651
0.0,0.0,0.0,2672.3205313118365
0.0,0.0,0.0,2714.1289063118365
0.0,0.0,0.0,2834.1044413118366
0.0,0.0,0.0,2962.4865463118367
833.3333333333333,833.3333333333333,0.0,3712.4865463118367
833.3333333333333,833.3333333333333,0.0,4462.486546311837
833.3333333333333,833.3333333333333,0.0,5212.486546311837
833.3333333333333,833.3333333333333,0.0,5962.486546311837
833.3333333333333,833.3333333333333,0.0,6712.486546311837
833.3333333333333,833.3333333333333,0.0,7462.486546311837
833.3333333333333,833.3333333333333,0.0,8212.486546311837
833.3333333333333,426.70160806621226,0.0,8850.472238571429
833.3333333333333,833.3333333333333,0.0,9600.472238571429
833.3333333333333,833.3333333333333,0.0,10350.472238571429
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,11.247018571428573,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
18.558170756480365,18.558170756480365,0.0,10800.0
35.19081413970972,35.19081413970972,0.0,10800.0
45.81336719461766,25.9034597989689,0.0,10800.0
0.0,0.0,0.0,10758.564481481482
0.0,0.0,0.0,10679.143185185187
0.0,0.0,0.0,10569.776981481484
0.0,0.0,0.0,10391.240351851855
0.0,119.14736555988767,0.0,10259.211646918397
256.48481235211545,260.18296949497255,0.0,10221.593650060959
1125.2777502736312,1175.4658658669487,0.0,10800.0
325.542712933032,365.4527100758892,0.0,10800.0
366.53797953794566,397.9644081093742,0.0,10778.381286788193
423.2287009131802,445.9093899607993,0.0,10765.567294152044
473.79756423623127,486.4323932838503,0.0,10762.786064467433
512.2921088305018,514.1753231162161,0.0,10738.6845716336
556.228306502352,606.9783626928281,0.0,10743.976913057144
610.3870370009861,651.3980641438433,0.0,10747.195370786603
664.8224794570574,695.5421999332477,0.0,10774.246475726526
705.3131586817678,725.0760182055774,0.0,10800.0
759.1991888215225,766.5353610977124,0.0,10800.0
828.7240188518432,828.7240188518432,0.0,10800.0
885.9848532695302,916.4188313647683,0.0,10800.0
922.6635761726154,943.5350942678535,0.0,10800.0
970.6384975530855,982.2933189816569,0.0,10800.0
1037.7221820299237,1040.9720629823046,0.0,10800.0
920.0831904795377,920.1185452414425,0.0,10800.0
0.0,0.0,0.0,10016.931481481482
0.0,0.0,0.0,9248.41038888889
0.0,0.0,0.0,8433.764814814815
722.2852529020807,722.2852529020807,0.0,8431.820651372682
0.0,0.0,0.0,7651.284762483793
0.0,0.0,0.0,6874.319355076386
0.0,0.0,0.0,6089.3897254467565
725.7887400186456,725.7887400186456,0.0,6114.111561463537
721.3212494859235,721.3212494859235,0.0,6118.732506000869
0.0,0.0,0.0,5289.302876371239
0.0,0.0,0.0,4477.271728223091
739.496925649121,739.496925649121,0.0,4497.734781307299
0.0,0.0,0.0,3694.0421887147068
468.132963222073,468.0835721608317,0.0,3412.7157688934085
733.3744081887357,733.3744081887357,0.0,3432.5735112632706
0.0,0.0,0.0,2654.616103855863
0.0,0.0,0.0,1883.7608260780853
739.5608439321841,739.5608439321841,0.0,1917.071365617051
738.0516680904411,738.0516680904411,0.0,1927.130366898448
740.2623560108433,740.2623560108433,0.0,1911.8121328364223
741.9026131535798,741.9026131535798,0.0,1886.6124252292886
745.1166274814254,745.1166274814254,0.0,1875.4179372456874
747.6740136946507,747.6740136946507,0.0,1893.9340245708731
671.566868618413,671.566868618413,0.0,1927.9846563274448
555.8473325618062,555.8473325618062,0.0,1945.3702556330704
528.7147306758447,528.7147306758447,0.0,1916.386956384009
548.1283782434978,548.1283782434978,0.0,1896.9284877656733
1397.300423785157,1397.300423785157,0.0,2646.9284877656733
621.177436565431,621.177436565431,0.0,2690.433635674561
557.9279406388192,557.9279406388192,0.0,2689.239328976953
552.8439968314185,552.8439968314185,0.0,2725.29542612523
566.5526972064997,566.5526972064997,0.0,2743.8454286110796
574.3439292413486,574.3439292413486,0.0,2756.0133649282934
571.7862219678152,571.7862219678152,0.0,2794.018464699327
570.3949432140932,570.3949432140932,0.0,2834.819973592011
1396.8827407907504,1396.8827407907504,0.0,3584.819973592011
1404.048114252769,1404.048114252769,0.0,4334.819973592012
1406.9338409465468,1406.9338409465468,0.0,5084.819973592012
570.2800299390806,570.2800299390806,0.0,5077.133451302101
571.5160281241665,571.5160281241665,0.0,5058.95866773636
576.2649832634127,576.2649832634127,0.0,5056.943741732745
1415.507722333623,1415.507722333623,0.0,5806.943741732745
1423.5630993760026,1423.5630993760026,0.0,6556.943741732745
1429.8786133695503,1429.8786133695503,0.0,7306.943741732745
594.3612794050989,594.3612794050989,0.0,7344.553508197335
586.095765177046,586.095765177046,0.0,7355.487696856676
587.2926579973287,587.2926579973287,0.0,7325.866872409263
331.0896465913572,331.0896465913572,0.0,7010.51627602929
588.1333925667764,588.1333925667764,0.0,7006.638564066448
601.5296776913051,601.5296776913051,0.0,6994.868428167899
602.4297916792306,602.4297916792306,0.0,6985.539641144822
589.5226484418909,589.5226484418909,0.0,6996.172524742524
589.826268705328,589.826268705328,0.0,7007.939741577319
594.0908011258236,594.0908011258236,0.0,6992.938705791197
592.5465072455263,592.5465072455263,0.0,6943.718158286227
589.083266557855,589.083266557855,0.0,6899.648750757918
1432.6162397498106,1432.6162397498106,0.0,7647.345326532747
613.4945811538871,613.4945811538871,0.0,7668.703449571245
604.598801663414,604.598801663414,0.0,7662.484673641705
596.3023812760669,596.3023812760669,0.0,7642.504634318816
1436.8406775451435,1436.8406775451435,0.0,8392.504634318815
1454.086994094905,1454.086994094905,0.0,9142.504634318815
1456.4834673826263,1456.4834673826263,0.0,9892.504634318815
1441.8965370745802,1441.8965370745802,0.0,10642.504634318815
605.2447873891903,605.2447873891903,0.0,10618.210638825323
616.4450221445368,616.4450221445368,0.0,10607.752052319252
625.6454099423528,625.6454099423528,0.0,10625.19892126737
616.0020402166602,616.0020402166602,0.0,10623.213595582178
617.9719182043137,617.9719182043137,0.0,10622.186189883267
620.652248540552,620.652248540552,0.0,10640.345713569764
601.2052498590373,601.2052498590373,0.0,10630.294750450177
675.663903836338,675.663903836338,0.0,10608.146476934997
0.0,0.0,0.0,9724.102032490553
0.0,0.0,0.0,8848.408884342405
0.0,0.0,0.0,8019.180532490554
0.0,0.0,0.0,7209.009236194257
0.0,0.0,0.0,6409.494662120183
0.0,0.0,0.0,5681.519384342406
630.6664085847056,623.0985595370864,0.0,5742.234712925784
575.034017325094,510.35878970604654,0.0,5744.351683661226
524.1731761568542,470.82853329971135,0.0,5715.206942883127
461.5235584127846,420.2527222223084,0.0,5687.6340416486555
1189.4598236254192,632.6520100483878,0.0,5973.024620692205
98.31420543995921,0.0,0.0,5568.870472544057
0.0,0.0,0.0,4975.3297318033165
0.0,0.0,0.0,4412.844842914427
0.0,0.0,0.0,3938.575157729242
0.0,0.0,0.0,3501.8589540255384
0.0,0.0,0.0,3119.1370836551678
0.0,0.0,0.0,2812.8401947662787
0.0,0.0,0.0,2579.5943614329453
0.0,0.0,0.0,2395.6709725440564
0.0,0.0,0.0,2292.845861432945
0.0,0.0,0.0,2294.1437364329454
0.0,0.0,0.0,2343.2324964329455
0.0,0.0,0.0,2420.2630914329457
0.0,0.0,0.0,2515.692341432946
0.0,0.0,0.0,2612.829311432946
0.0,0.0,0.0,2718.746951432946
0.0,0.0,0.0,2839.715951432946
0.0,0.0,0.0,2960.157341432946
0.0,0.0,0.0,3087.446306432946
833.3333333333333,833.3333333333333,0.0,3837.446306432946
833.3333333333333,833.3333333333333,0.0,4587.446306432947
833.3333333333333,833.3333333333333,0.0,5337.446306432947
833.3333333333333,833.3333333333333,0.0,6087.446306432947
833.3333333333333,833.3333333333333,0.0,6837.446306432947
833.3333333333333,833.3333333333333,0.0,7587.446306432947
833.3333333333333,833.3333333333333,0.0,8337.446306432947
833.3333333333333,833.3333333333333,0.0,9087.446306432947
833.3333333333333,833.3333333333333,0.0,9837.446306432947
833.3333333333333,236.17077063005937,0.0,10334.412
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,13.43827371185028,0.0,10800.0
0.0,9.165348095238157,0.0,10800.0
0.0,3.876735238095231,0.0,10800.0
2.386498650860517,2.386498650860517,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10767.654685185185
0.0,0.0,0.0,10699.254833333334
0.0,0.0,0.0,10626.717333333334
0.0,0.0,0.0,10529.209129629631
44.18804506409621,102.87055125457428,0.0,10468.134593986566
1097.669351486631,1092.252707200917,0.0,10800.0
297.67999834289645,345.58689215242026,0.0,10800.0
331.8636783984525,370.98788696988106,0.0,10800.0
373.56048627861384,405.1520729452805,0.0,10800.0
418.4612220698978,441.1122815937074,0.0,10800.0
463.47765683945755,476.22736493469563,0.0,10800.0
507.34949575698533,510.17090385222343,0.0,10797.457948724692
556.3962876027529,611.0473123646576,0.0,10800.0
611.4460250570919,656.3054879142347,0.0,10800.0
662.4525687793805,696.9130902079519,0.0,10800.0
699.0856598369191,722.6183465035857,0.0,10800.0
755.9147117491008,768.4691074633865,0.0,10800.0
830.2086494654778,832.1748851797636,0.0,10800.0
881.1641657533103,912.5386462295007,0.0,10800.0
912.3800058688889,934.2827930117461,0.0,10800.0
964.0483094285806,976.6145594285806,0.0,10800.0
1040.0226123612022,1043.825724265964,0.0,10800.0
926.2764705412865,926.4177953031913,0.0,10800.0
0.0,0.0,0.0,9990.15
0.0,0.0,0.0,9215.310925925925
0.0,0.0,0.0,8403.5635
0.0,0.0,0.0,7581.941277777778
0.0,0.0,0.0,6773.399203703704
0.0,0.0,0.0,5988.200000000001
719.895252895458,719.895252895458,0.0,6006.966727605913
722.2237565263741,722.2242760501837,0.0,6007.052671051078
0.0,0.0,0.0,5192.798504384411
0.0,0.0,0.0,4390.544800680707
0.0,0.0,0.0,3589.9913377177445
487.386339805018,507.7378812075127,0.0,3351.479668689055
720.6368530211682,720.6368530211682,0.0,3341.3891350088716
729.3434030525409,729.3434030525409,0.0,3317.513323585769
730.3452824460601,730.3452824460601,0.0,3294.1485263036134
0.0,0.0,0.0,2485.8355633406504
0.0,0.0,0.0,1695.4399151925024
733.5093994626828,733.5093994626828,0.0,1713.487734708917
734.4504036419645,734.4504036419645,0.0,1719.6995979866851
742.9625671676367,742.9625671676367,0.0,1726.3143434375581
748.164129199831,748.164129199831,0.0,1753.559424717406
748.1243606716009,748.1243606716009,0.0,1793.151349321847
743.1657277528321,743.1657277528321,0.0,1803.355499299396
664.5737736029971,664.5737736029971,0.0,1788.122192191615
1387.8976048019067,1387.8976048019067,0.0,2528.418036513331
1370.7209216481988,1370.7209216481988,0.0,3270.76658599671
552.6859494334406,552.6859494334406,0.0,3262.9143261079403
560.1765767201639,560.1765767201639,0.0,3253.8123743155297
573.4905449206863,573.4905449206863,0.0,3230.618313116292
565.2831560812219,565.2831560812219,0.0,3192.384838391724
545.6779018012093,545.6779018012093,0.0,3157.80843298566
558.4988242921864,558.4988242921864,0.0,3155.513052569571
568.4817164580536,568.4817164580536,0.0,3155.906082381819
562.0086882579261,562.0086882579261,0.0,3141.1953656313667
611.3068270336539,611.3068270336539,0.0,3199.0035599616554
1383.5058608758839,1383.5058608758839,0.0,3949.0035599616554
564.5826124614874,564.5826124614874,0.0,3930.713870104049
570.7345315885536,570.7345315885536,0.0,3895.0204977950343
571.9851676830729,571.9851676830729,0.0,3866.612480405856
577.6715743697619,577.6715743697619,0.0,3857.690155631517
580.1993969771501,580.1993969771501,0.0,3841.8444300505726
577.777528036743,577.777528036743,0.0,3830.159461202509
578.8917749602649,578.8917749602649,0.0,3842.5720586667476
1423.4810432147842,1423.4810432147842,0.0,4592.572058666748
1423.719942071517,1423.719942071517,0.0,5342.572058666748
1416.5445219311123,1416.5445219311123,0.0,6092.572058666748
728.587801469097,728.587801469097,0.0,6245.282319988935
598.1450806514234,598.1450806514234,0.0,6250.687012575217
591.5085469428172,591.5085469428172,0.0,6230.931694363532
1439.710460347714,1439.710460347714,0.0,6980.931694363532
1441.6108241590268,1441.6108241590268,0.0,7730.931694363532
590.5252060249574,590.5252060249574,0.0,7733.025879785994
585.2199421185561,585.2199421185561,0.0,7723.067167325131
1427.261250578586,1427.261250578586,0.0,8458.174612845858
602.5458689402817,602.5458689402817,0.0,8433.38483759432
1429.096287861661,1429.096287861661,0.0,9183.121336669814
594.584507577475,594.584507577475,0.0,9200.688098489542
606.8873005464449,606.8873005464449,0.0,9218.531168981342
610.9312312525362,610.9312312525362,0.0,9223.685077108625
606.003230186068,606.003230186068,0.0,9233.672194276085
601.6937477737494,601.6937477737494,0.0,9256.940567272459
610.5009554403537,610.5009554403537,0.0,9268.793857168777
614.3495055610834,614.3495055610834,0.0,9274.834917173752
607.2786559872625,607.2786559872625,0.0,9284.825207562288
610.7254294958378,610.7254294958378,0.0,9289.912934108543
621.7598881754974,621.7598881754974,0.0,9291.87132346649
1460.3712568484939,1460.3712568484939,0.0,10041.87132346649
1449.0126526771785,1449.0126526771785,0.0,10791.87132346649
615.4842741686531,615.4842741686531,0.0,10800.0
618.3453124971161,618.3453124971161,0.0,10800.0
604.1919951735856,604.1919951735856,0.0,10800.0
676.321909685743,676.321909685743,0.0,10777.620288539714
0.0,0.0,0.0,9856.090658910085
0.0,0.0,0.0,8953.133992243418
0.0,0.0,0.0,8104.726195947122
0.0,0.0,0.0,7288.101195947122
0.0,0.0,0.0,6549.682770021196
559.991353370896,559.991353370896,0.0,6512.626236729599
617.4250950350939,617.4250950350939,0.0,6586.0584472611845
564.6558408151955,564.6558408151955,0.0,6669.0713039948605
518.5384037043533,518.5384037043533,0.0,6725.475702328778
452.91118447108784,452.91118447108784,0.0,6746.599018352757
1176.666785095692,1148.9939455718823,0.0,7496.599018352757
0.0,0.0,0.0,7077.056592426831
0.0,0.0,0.0,6458.312147982387
0.0,0.0,0.0,5948.031240574979
0.0,0.0,0.0,5557.616814649054
0.0,0.0,0.0,5160.553851686091
0.0,0.0,0.0,4791.8435924268315
0.0,0.0,0.0,4467.023907241646
0.0,0.0,0.0,4185.575296130535
0.0,0.0,0.0,3965.193870204609
0.0,0.0,0.0,3772.2913516860904
0.0,0.0,0.0,3576.5594072416457
0.0,0.0,0.0,3399.9264998342383
0.0,0.0,0.0,3224.7558331675714
0.0,0.0,0.0,3025.4530553897935
0.0,0.0,0.0,2816.5498331675713
0.0,0.0,0.0,2623.527147982386
0.0,0.0,0.0,2472.849370204608
0.0,0.0,0.0,2378.141833167571
0.0,0.0,0.0,2296.944018352756
833.3333333333333,833.3333333333333,0.0,2973.3757683527556
833.3333333333333,833.3333333333333,0.0,3682.4087133527555
833.3333333333333,833.3333333333333,0.0,4420.644723352756
833.3333333333333,833.3333333333333,0.0,5168.846973352756
833.3333333333333,833.3333333333333,0.0,5918.846973352756
833.3333333333333,833.3333333333333,0.0,6668.846973352756
833.3333333333333,833.3333333333333,0.0,7418.846973352756
833.3333333333333,871.8445085714285,0.0,8168.846973352756
833.3333333333333,871.5267652380953,0.0,8918.846973352756
833.3333333333333,868.58773,0.0,9668.846973352756
833.3333333333333,866.9363652380953,0.0,10418.846973352756
0.0,32.790797142857144,0.0,10510.276305781328
0.0,0.0,0.0,10543.756305781328
0.0,0.0,0.0,10517.42826874429
0.0,0.0,0.0,10456.602102077624
0.0,0.0,0.0,10411.689602077624
0.0,0.0,0.0,10387.882435410957
0.0,0.0,0.0,10391.575015410957
0.0,0.0,0.0,10408.030015410957
0.0,0.0,0.0,10398.004033929476
0.0,0.0,0.0,10359.20810800355
0.0,0.0,0.0,10299.953015410956
0.0,0.0,0.0,10189.19571911466
0.0,0.0,0.0,10017.840570966511
1093.6351983894215,1085.1445945798976,0.0,10767.840570966511
298.58266790711207,987.0584339903442,0.0,10800.0
333.6039062886581,365.03173819342,0.0,10800.0
371.9002512369618,395.8334702845808,0.0,10800.0
418.0602199638293,433.5386518685912,0.0,10800.0
466.71739207417824,472.61301255036875,0.0,10800.0
513.9503393417085,513.9503393417085,0.0,10800.0
564.5097235330109,615.5698401996775,0.0,10800.0
617.2078916860825,658.4767754956063,0.0,10800.0
664.0967945265189,695.1646154788998,0.0,10800.0
700.4146986900696,721.0392496424506,0.0,10800.0
760.9919595327497,770.1665374803689,0.0,10800.0
834.9612211787286,834.9612211787286,0.0,10800.0
874.7447400244907,906.1512495483004,0.0,10800.0
906.7885407961585,928.9337412723489,0.0,10800.0
967.7661528649575,980.7436528649574,0.0,10800.0
1036.572575218535,1040.8373675994874,0.0,10800.0
927.363341827084,927.669843731846,0.0,10794.983493035385
721.2035687673703,721.2035687673703,0.0,10792.687458332462
0.0,0.0,0.0,10017.798328702833
491.3605283409747,498.0333077465208,0.0,9764.865855828597
732.7692743156194,732.7692743156194,0.0,9777.985702712655
0.0,0.0,0.0,8971.641202712655
0.0,0.0,0.0,8168.266573083026
0.0,0.0,0.0,7374.022128638581
0.0,0.0,0.0,6556.421184194137
0.0,0.0,0.0,5732.762017527471
0.0,0.0,0.0,4912.213869379322
0.0,0.0,0.0,4051.4108693793223
0.0,0.0,0.0,3193.864387897841
0.0,0.0,0.0,2378.0180916015447
730.6088070394487,730.6088070394487,0.0,2363.896469793525
733.6071171616743,733.6071171616743,0.0,2365.6799702390317
718.0502339907803,718.0502339907803,0.0,2382.619680830734
0.0,0.0,0.0,1581.1602178677713
727.9471711763897,727.9471711763897,0.0,1554.4284821378342
738.0351424779456,738.0351424779456,0.0,1543.93604785407
746.2365272719894,746.2365272719894,0.0,1574.5892323988605
743.9883936153285,743.9883936153285,0.0,1608.2103316526561
739.187406638506,739.187406638506,0.0,1612.4919976273115
740.3768360175746,740.3768360175746,0.0,1620.2337400431288
669.5451738169622,669.5451738169622,0.0,1635.817231478395
560.8972462048819,560.8972462048819,0.0,1638.6332530627885
541.6060164710909,541.6060164710909,0.0,1615.787993586223
555.4089735218126,555.4089735218126,0.0,1591.1319271289776
1396.7330336778487,1396.7330336778487,0.0,2340.9471574390413
577.8984932197002,577.8984932197002,0.0,2354.7828513367717
573.7242164768818,573.7242164768818,0.0,2372.1865411659655
611.376979897717,611.376979897717,0.0,2427.701823073911
561.7235482421745,561.7235482421745,0.0,2405.8351729726232
570.1259815991173,570.1259815991173,0.0,2386.4530599346053
566.5932675731749,566.5932675731749,0.0,2382.951135015911
554.180595933954,554.180595933954,0.0,2356.1600008684522
1376.7845290854275,1376.7845290854275,0.0,3106.1600008684522
1396.1930253202167,1396.1930253202167,0.0,3856.1600008684522
1412.0551154364687,1412.0551154364687,0.0,4606.160000868453
579.2557592664893,579.2557592664893,0.0,4757.951984208293
578.296786330963,578.296786330963,0.0,4915.40709190616
1417.1927452936645,1417.1927452936645,0.0,5665.40709190616
1414.1514674299729,1414.1514674299729,0.0,6415.40709190616
574.8251926145531,574.8251926145531,0.0,6532.234765259257
583.9426999016658,583.9426999016658,0.0,6691.685485170757
1418.2780928583838,1418.2780928583838,0.0,7441.685485170757
1412.2926911701707,1412.2926911701707,0.0,8191.685485170757
593.8377823537962,593.8377823537962,0.0,8340.821484289174
600.2819886244998,600.2819886244998,0.0,8475.261449051224
595.9381640193185,595.9381640193185,0.0,8600.536796668612
603.625867441572,603.625867441572,0.0,8746.228257366027
1440.1769902623146,1440.1769902623146,0.0,9496.228257366027
1428.5447273887642,1428.5447273887642,0.0,10246.228257366027
1416.6784994840277,1416.6784994840277,0.0,10800.0
593.7165998111549,593.7165998111549,0.0,10800.0
0.0,0.0,0.0,10283.951851851853
0.0,0.0,0.0,9760.615000000002
593.5775452851724,593.5775452851724,0.0,9891.284930756658
1270.5936431003747,1270.5936431003747,0.0,10641.284930756658
1441.1278508206697,1441.1278508206697,0.0,10800.0
601.8792142217153,601.8792142217153,0.0,10800.0
596.481305525954,596.481305525954,0.0,10800.0
0.0,0.0,0.0,10277.24625925926
609.4009504790014,609.4009504790014,0.0,10416.354849690362
1441.1885585081964,1441.1885585081964,0.0,10800.0
1444.3527098015065,1444.3527098015065,0.0,10800.0
0.0,0.0,0.0,10259.750166666667
0.0,0.0,0.0,9751.40387037037
616.5297036840639,616.5297036840639,0.0,9912.260573686028
1447.7132772880177,1447.7132772880177,0.0,10662.260573686028
1447.4412008519787,1447.4412008519787,0.0,10800.0
597.8424977233092,597.8424977233092,0.0,10800.0
677.1260445978506,677.1260445978506,0.0,10800.0
0.0,0.0,0.0,10248.094444444445
0.0,0.0,0.0,9737.793814814815
0.0,0.0,0.0,9288.376981481482
745.1806730746717,0.0,0.0,8894.101518518519
702.6571457237164,364.35299891615625,0.0,8946.476567543059
649.6073038498835,635.9875471832167,0.0,9249.466245007954
0.0,0.0,0.0,8907.056522785731
0.0,0.0,0.0,8621.665763526473
0.0,0.0,0.0,8416.31330056351
464.2296512436845,424.47833267225593,0.0,8687.20279996854
430.7974317507402,316.233641272957,0.0,8909.5072621142
0.0,0.0,0.0,8878.63853989198
0.0,0.0,0.0,8894.453789891979
0.0,0.0,0.0,8976.858704891978
0.0,0.0,0.0,9113.917334891978
0.0,0.0,0.0,9287.592209891978
0.0,0.0,0.0,9504.765839891978
0.0,0.0,0.0,9736.550954891978
0.0,0.0,0.0,9961.856204891978
0.0,0.0,0.0,10210.495154891978
0.0,0.0,0.0,10499.332364891978
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
37.1436572672088,0.0,0.0,10800.0
14.541795172221459,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,10800.0
833.3333333333333,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,10800.0
