P_plan_kWh,P_adj_kWh,P_em_kWh,P_chg_kWh,P_dis_kWh,E_bat_kWh
0.0,0.0,0.0,0.0,465.08698333333336,7042.785474761904
0.0,0.0,0.0,0.0,449.2266666666667,6543.6447340211635
0.0,0.0,0.0,0.0,443.34144999999995,6051.043122910052
0.0,0.0,0.0,0.0,451.63148333333334,5549.230363650793
0.0,0.0,0.0,0.0,464.4233333333333,5033.204437724868
0.0,0.0,0.0,0.0,470.5731333333333,4510.345400687831
654.8491380952381,654.8491380952381,0.0,191.27143809523818,0.0,4682.489694973546
647.1173809523809,647.1173809523809,0.0,195.0123809523809,0.0,4858.000837830688
639.4042880952381,639.4042880952381,0.0,185.33570476190485,0.0,5024.802972116403
644.183630952381,644.183630952381,0.0,175.92481428571432,0.0,5183.135304973546
664.2342857142856,664.2342857142856,0.0,179.58261904761903,0.0,5344.759662116403
676.9986880952381,676.9986880952381,0.0,193.65750476190487,0.0,5519.051416402117
604.7045428571429,604.7045428571429,0.0,180.2571928571429,0.0,5681.282889973546
1327.9469047619045,1327.9469047619045,0.0,833.3333333333333,0.0,6431.282889973546
1315.1125357142857,1315.1125357142857,0.0,833.3333333333333,0.0,7181.282889973546
500.49781190476193,500.49781190476193,0.0,124.02761190476197,0.0,7292.907740687831
1334.6407142857142,1334.6407142857142,0.0,833.3333333333333,0.0,8042.907740687831
1333.6765333333333,1333.6765333333333,0.0,833.3333333333333,0.0,8792.907740687831
504.0282523809524,504.0282523809524,0.0,102.09611904761906,0.0,8884.794247830689
1342.5683333333332,1342.5683333333332,0.0,833.3333333333333,0.0,9634.794247830689
510.230469047619,510.230469047619,0.0,113.40875238095236,0.0,9736.862124973546
515.7774404761906,515.7774404761906,0.0,105.82859047619058,0.0,9832.107856402117
1358.3497619047616,1358.3497619047616,0.0,833.3333333333333,0.0,10582.107856402117
859.5937452380952,859.5937452380952,0.0,242.10238177542527,0.0,10800.0
518.2112476190475,518.2112476190475,0.0,0.0,0.0,10800.0
512.1845238095237,512.1845238095237,0.0,0.0,0.0,10800.0
520.931419047619,520.931419047619,0.0,0.0,0.0,10800.0
524.7372404761904,524.7372404761904,0.0,0.0,0.0,10800.0
524.6073809523809,524.6073809523809,0.0,0.0,0.0,10800.0
538.8717809523808,538.8717809523808,0.0,0.0,0.0,10800.0
541.1508595238095,541.1508595238095,0.0,0.0,0.0,10800.0
533.8930952380952,533.8930952380952,0.0,0.0,0.0,10800.0
545.5647,545.5647,0.0,0.0,0.0,10800.0
549.1488476190475,549.1488476190475,0.0,0.0,0.0,10800.0
542.902142857143,542.902142857143,0.0,0.0,0.0,10800.0
552.4599690476191,552.4599690476191,0.0,0.0,0.0,10800.0
556.1262833333333,556.1262833333333,0.0,0.0,0.0,10800.0
554.1242857142856,554.1242857142856,0.0,0.0,0.0,10800.0
569.1970214285714,569.1970214285714,0.0,0.0,0.0,10800.0
578.6170738095238,578.6170738095238,0.0,0.0,0.0,10800.0
575.187619047619,575.187619047619,0.0,0.0,0.0,10800.0
575.0982190476191,575.0982190476191,0.0,0.0,0.0,10800.0
579.0518999999999,579.0518999999999,0.0,0.0,0.0,10800.0
585.0233333333333,585.0233333333333,0.0,0.0,0.0,10800.0
591.7607833333333,591.7607833333333,0.0,0.0,0.0,10800.0
595.575380952381,595.575380952381,0.0,0.0,0.0,10800.0
597.6247619047618,597.6247619047618,0.0,0.0,0.0,10800.0
601.5551976190476,601.5551976190476,0.0,0.0,0.0,10800.0
599.8045738095237,599.8045738095237,0.0,0.0,0.0,10800.0
598.4145238095238,598.4145238095238,0.0,0.0,0.0,10800.0
610.7246357142856,610.7246357142856,0.0,0.0,0.0,10800.0
614.8185095238096,614.8185095238096,0.0,0.0,0.0,10800.0
611.9949999999999,611.9949999999999,0.0,0.0,0.0,10800.0
624.325469047619,624.325469047619,0.0,0.0,0.0,10800.0
629.3671809523809,629.3671809523809,0.0,0.0,0.0,10800.0
621.3111904761904,621.3111904761904,0.0,0.0,0.0,10800.0
617.324580952381,617.324580952381,0.0,0.0,0.0,10800.0
614.329807142857,614.329807142857,0.0,0.0,0.0,10800.0
610.7690476190476,610.7690476190476,0.0,0.0,0.0,10800.0
619.1059619047619,619.1059619047619,0.0,0.0,0.0,10800.0
677.1209571428572,677.1209571428572,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,547.3166666666666,10191.87037037037
0.0,0.0,0.0,0.0,540.8926,9590.878592592593
0.0,0.0,0.0,0.0,523.3926333333333,9009.331222222223
0.0,0.0,0.0,0.0,511.1866666666666,8441.346037037038
0.0,0.0,0.0,0.0,481.32428333333337,7906.541277777778
506.3175071428559,301.4427452380942,0.0,0.0,185.38400476190583,7700.55905026455
694.9935714285714,694.9935714285714,0.0,201.7444047619048,0.0,7882.129014550264
657.7178547619047,657.7178547619047,0.0,242.41282142857145,0.0,8100.3005538359785
621.2094095238095,621.2094095238095,0.0,251.72720952380956,0.0,8326.855042407407
570.3337499999999,570.3337499999999,0.0,211.22541666666658,0.0,8516.957917407408
492.1262904761905,492.1262904761905,0.0,219.75990714285717,0.0,8714.741833835978
0.0,0.0,0.0,0.0,191.63270000000003,8501.816611613756
0.0,0.0,0.0,0.0,154.68791666666667,8329.941148650792
0.0,0.0,0.0,0.0,112.12586666666667,8205.356852354496
0.0,0.0,0.0,0.0,46.88121666666666,8153.266611613755
0.0,0.0,0.0,20.092500000000047,0.0,8171.349861613755
0.0,0.0,0.0,49.71655000000002,0.0,8216.094756613755
0.0,0.0,0.0,46.47516666666668,0.0,8257.922406613754
0.0,0.0,0.0,37.48541666666657,0.0,8291.659281613755
0.0,0.0,0.0,50.94433333333336,0.0,8337.509181613754
0.0,0.0,0.0,74.58164999999993,0.0,8404.632666613754
0.0,0.0,0.0,106.62458333333339,0.0,8500.594791613754
0.0,0.0,0.0,163.91558333333325,0.0,8648.118816613754
0.0,0.0,0.0,252.0635666666667,0.0,8874.976026613755
0.0,0.0,0.0,311.40999999999997,0.0,9155.245026613755
0.0,0.0,0.0,274.2590999999999,0.0,9402.078216613754
0.0,0.0,0.0,282.5085333333333,0.0,9656.335896613755
0.0,0.0,0.0,367.7558333333334,0.0,9987.316146613755
0.0,0.0,0.0,426.2909833333333,0.0,10370.978031613755
0.0,0.0,0.0,464.501,0.0,10789.028931613755
833.3333333333333,833.3333333333333,0.0,12.190075984716614,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,0.0,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,0.0,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,0.0,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,0.0,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,0.0,0.0,10800.0
833.3333333333333,833.3333333333333,0.0,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,0.0,0.0,10800.0
833.3333333333333,-0.0,0.0,0.0,0.0,10800.0
833.3333333333333,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
639.763531746032,180.9548809523808,0.0,0.0,0.0,10800.0
1056.4115642857141,848.5535484126987,0.0,0.0,0.0,10800.0
272.251111904762,272.251111904762,0.0,0.0,0.0,10800.0
319.64761904761906,319.64761904761906,0.0,0.0,0.0,10800.0
381.35419285714295,381.35419285714295,0.0,0.0,0.0,10800.0
433.1971333333332,433.1971333333332,0.0,0.0,0.0,10800.0
477.7142261904763,477.7142261904763,0.0,0.0,0.0,10800.0
541.0281785714286,541.0281785714286,0.0,0.0,0.0,10800.0
596.499292857143,596.499292857143,0.0,0.0,0.0,10800.0
639.3735714285713,639.3735714285713,0.0,0.0,0.0,10800.0
689.6702023809523,689.6702023809523,0.0,0.0,0.0,10800.0
726.1561333333334,726.1561333333334,0.0,0.0,0.0,10800.0
753.147380952381,753.147380952381,0.0,0.0,0.0,10800.0
797.4899166666667,797.4899166666667,0.0,0.0,0.0,10800.0
832.6866261904762,832.6866261904762,0.0,0.0,0.0,10800.0
853.6657142857144,853.6657142857144,0.0,0.0,0.0,10800.0
863.4507761904762,863.4507761904762,0.0,0.0,0.0,10800.0
773.4671238095236,773.4671238095236,0.0,0.0,0.0,10800.0
639.3588095238094,639.3588095238094,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,474.1130833333333,10273.207685185185
645.1284523809524,645.1284523809524,0.0,178.33016904761908,0.0,10433.704837328043
343.1470499999973,343.1470499999973,0.0,0.0,80.96461666666937,10343.744152142855
640.337957142857,640.337957142857,0.0,208.2663738095237,0.0,10531.183888571426
0.0,0.0,0.0,0.0,458.0983,10022.185777460314
0.0,0.0,0.0,0.0,461.8566666666666,9509.01170338624
0.0,0.0,0.0,0.0,437.35058333333336,9023.066610793649
0.0,0.0,0.0,0.0,422.43263333333334,8553.697018201055
0.0,0.0,0.0,0.0,446.5233333333333,8057.559981164019
0.0,0.0,0.0,0.0,500.36395,7501.600036719574
0.0,0.0,0.0,0.0,501.20643333333334,6944.703999682537
0.0,0.0,0.0,0.0,454.8016666666666,6439.368814497352
0.0,0.0,0.0,0.0,446.4327833333333,5943.332388571426
0.0,0.0,0.0,0.0,454.124,5438.750166349204
0.0,0.0,0.0,0.0,456.5383333333333,4931.485351534389
0.0,0.0,0.0,0.0,458.37996666666663,4422.174277460315
650.4936785714285,650.4936785714285,0.0,195.52492857142857,0.0,4598.146713174601
645.1378571428572,645.1378571428572,0.0,184.47952380952393,0.0,4764.178284603173
637.2717166666666,637.2717166666666,0.0,144.8016333333334,0.0,4894.499754603173
642.7531976190475,642.7531976190475,0.0,147.8766976190475,0.0,5027.588782460315
664.7811904761904,664.7811904761904,0.0,189.86619047619047,0.0,5198.468353888887
676.9089095238095,676.9089095238095,0.0,191.46939285714285,0.0,5370.790807460316
602.3188904761904,602.3188904761904,0.0,157.97605714285714,0.0,5512.9692588888865
1325.607142857143,1325.607142857143,0.0,833.3333333333333,0.0,6262.9692588888865
1317.169826190476,1317.169826190476,0.0,833.3333333333333,0.0,7012.9692588888865
499.15300952380954,499.15300952380954,0.0,112.50965952380957,0.0,7114.2279524603155
1326.9766666666667,1326.9766666666667,0.0,833.3333333333333,0.0,7864.2279524603155
1333.4164857142857,1333.4164857142857,0.0,833.3333333333333,0.0,8614.227952460315
507.1901761904761,507.1901761904761,0.0,105.68087619047613,0.0,8709.340741031743
1341.1211904761903,1341.1211904761903,0.0,833.3333333333333,0.0,9459.340741031743
509.7567904761904,509.7567904761904,0.0,96.91240714285709,0.0,9546.561907460315
516.5819714285715,516.5819714285715,0.0,97.53140476190484,0.0,9634.34017174603
1358.0940476190476,1358.0940476190476,0.0,833.3333333333333,0.0,10384.34017174603
859.7932714285713,859.7932714285713,0.0,461.8442536155231,0.0,10800.0
519.8366309523809,519.8366309523809,0.0,0.0,0.0,10800.0
515.16,515.16,0.0,0.0,32.48166666666664,10763.909259259259
523.999888095238,523.999888095238,0.0,0.0,72.97716190476186,10682.823523809524
522.6335333333332,522.6335333333332,0.0,0.0,53.268516666666756,10623.636283068783
517.3573809523809,517.3573809523809,0.0,0.0,32.642619047619064,10587.366706349207
536.5902214285713,536.5902214285713,0.0,0.0,56.85357857142859,10524.196063492063
543.6291095238096,543.6291095238096,0.0,0.0,79.13997380952378,10436.26275925926
535.62,535.62,0.0,0.0,67.0316666666666,10361.78312962963
545.6410833333333,545.6410833333333,0.0,0.0,34.08668333333328,10323.909037037038
549.836945238095,549.836945238095,0.0,0.0,25.827088095238196,10295.212272486773
545.22,545.22,0.0,0.0,49.21333333333329,10240.530791005292
553.3972071428572,553.3972071428572,0.0,0.0,68.29574285714284,10164.646632275133
553.3673547619047,553.3673547619047,0.0,0.0,61.03079523809522,10096.834637566139
550.4183333333334,550.4183333333334,0.0,0.0,31.778333333333194,10061.52537830688
571.6956404761904,571.6956404761904,0.0,0.0,7.908709523809496,10052.737923280425
584.2010642857142,584.2010642857142,0.0,0.0,17.320802380952347,10033.492587301589
579.4840476190476,579.4840476190476,0.0,0.0,46.06428571428569,9982.31004761905
581.4139142857142,581.4139142857142,0.0,0.0,52.426435714285766,9924.058452380956
583.6735095238096,583.6735095238096,0.0,0.0,49.46129047619039,9869.101462962966
583.547380952381,583.547380952381,0.0,0.0,38.80928571428558,9825.980034391538
587.3258071428572,587.3258071428572,0.0,0.0,12.399326190476131,9812.203005291009
591.2800761904762,591.2800761904762,0.0,0.0,22.22452380952374,9787.509089947092
596.0878571428572,596.0878571428572,0.0,0.0,59.47214285714282,9721.428931216933
604.833569047619,604.833569047619,0.0,0.0,58.939580952380915,9655.94050793651
603.1817476190475,603.1817476190475,0.0,0.0,34.238402380952415,9617.89783862434
597.5509523809524,597.5509523809524,0.0,0.0,18.672380952380912,9597.15074867725
607.8690095238095,607.8690095238095,0.0,0.0,34.569407142857166,9558.740296296297
609.0913142857142,609.0913142857142,0.0,0.0,63.218652380952406,9488.49734920635
604.1392857142856,604.1392857142856,0.0,0.0,63.695714285714374,9417.724333333334
620.9629880952381,620.9629880952381,0.0,0.0,16.33902857142857,9399.569857142857
631.0830999999998,631.0830999999998,0.0,0.0,27.20140000000007,9369.34607936508
623.2935714285715,623.2935714285715,0.0,0.0,70.30642857142857,9291.227825396825
615.3836952380952,615.3836952380952,0.0,0.0,22.919838095238067,9265.76133862434
613.5842619047618,613.5842619047618,0.0,0.0,20.806471428571513,9242.643037037038
614.1302380952382,614.1302380952382,0.0,0.0,65.19142857142847,9170.208116402118
659.2177254262203,659.2177254262203,0.0,12.905208759553716,0.0,9181.822804285717
677.29945,677.29945,0.0,0.0,51.600716666666585,9124.488674656088
0.0,0.0,53.83999999999999,0.0,833.3333333333333,8198.562748730163
0.0,0.0,37.27146666666658,0.0,833.3333333333333,7272.6368228042365
0.0,0.0,11.29408333333337,0.0,833.3333333333333,6346.71089687831
0.0,0.0,43.10999999999997,0.0,833.3333333333333,5420.784970952384
0.0,97.10519757142492,0.0,0.0,748.7100024285751,4588.884968253968
418.5551690476202,723.0479595238095,0.0,0.0,73.63129047619046,4507.072423280422
695.0566071428572,695.0566071428572,0.0,0.0,68.14797619047613,4431.352449735449
642.8811619047619,642.8811619047619,0.0,0.0,85.06463809523802,4336.836185185185
604.3480976190474,604.3480976190474,0.0,0.0,60.118602380952474,4270.037738095238
562.3953571428569,562.3953571428569,0.0,0.0,18.721309523809698,4249.2362830687825
479.86189285714283,1313.1952261904762,0.0,780.8652095238095,0.0,4952.014971640211
0.0,506.4695857142857,0.0,0.0,97.0332809523808,4844.200215026454
0.0,0.0,0.0,0.0,719.0770833333332,4045.2256779894174
0.0,0.0,0.0,0.0,704.77405,3262.14340021164
0.0,0.0,0.0,0.0,658.9767833333333,2529.946974285714
0.0,0.0,0.0,0.0,621.9683333333334,1838.8710483597881
0.0,0.0,0.0,0.0,535.3388166666666,1244.0501409523808
0.0,0.0,416.18108980952394,0.0,39.64512685714276,1200.0
0.0,0.0,412.60375000000005,0.0,0.0,1200.0
0.0,0.0,381.23141666666663,0.0,0.0,1200.0
0.0,0.0,353.7246166666667,0.0,0.0,1200.0
0.0,0.0,323.87791666666664,0.0,0.0,1200.0
0.0,0.0,287.8539166666666,0.0,0.0,1200.0
0.0,0.0,262.10605,0.0,0.0,1200.0
0.0,0.0,244.09625000000005,0.0,0.0,1200.0
0.0,0.0,217.46536666666663,0.0,0.0,1200.0
0.0,0.0,205.02563333333333,0.0,0.0,1200.0
0.0,0.0,195.72291666666675,0.0,0.0,1200.0
0.0,0.0,155.50034999999994,0.0,0.0,1200.0
0.0,0.0,131.06406666666663,0.0,0.0,1200.0
833.3333333333333,833.3333333333333,0.0,710.0025,0.0,1839.00225
833.3333333333333,833.3333333333333,0.0,748.2005833333333,0.0,2512.382775
833.3333333333333,833.3333333333333,0.0,790.5919666666665,0.0,3223.915545
833.3333333333333,833.3333333333333,0.0,793.4858333333333,0.0,3938.0527949999996
833.3333333333333,833.3333333333333,0.0,748.6302833333334,0.0,4611.820049999999
833.3333333333333,833.3333333333333,0.0,776.5165499999998,0.0,5310.684944999999
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,6060.684944999999
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,6810.684944999999
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,7560.684944999999
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,8310.684944999999
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,9060.684944999999
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,9810.684944999999
0.0,0.0,0.0,17.206249999999876,0.0,9826.170569999998
0.0,0.0,0.0,0.0,11.464050000000043,9813.432736666666
0.0,0.0,0.0,0.0,2.4173500000000177,9810.74679222222
0.0,0.0,0.0,13.332916666666733,0.0,9822.74641722222
0.0,0.0,0.0,0.0,22.476599999999962,9797.77241722222
0.0,0.0,0.0,0.0,74.04806666666673,9715.49678759259
0.0,0.0,0.0,0.0,100.18666666666664,9604.178269074071
0.0,0.0,0.0,0.0,89.05900000000004,9505.223824629627
0.0,0.0,0.0,0.0,71.45351666666662,9425.83102833333
0.0,0.0,0.0,0.0,86.10416666666666,9330.159732037035
0.0,0.0,0.0,0.0,153.15846666666658,9159.983657962961
0.0,0.0,0.0,0.0,229.3557666666667,8905.14391722222
493.73024397413275,926.302527307467,0.0,649.811277307467,0.0,9489.97406679894
1056.474392857143,1056.474392857143,0.0,762.7627928571433,0.0,10176.46058037037
273.4634785714284,273.4634785714284,0.0,0.0,69.01428809523819,10099.778038042328
314.8376785714287,314.8376785714287,0.0,0.0,103.53273809523792,9984.741662380953
378.0625928571429,378.0625928571429,0.0,0.0,83.55129047619039,9891.906895185186
434.56060952380955,434.56060952380955,0.0,0.0,78.91697380952367,9804.22136873016
479.7563690476189,479.7563690476189,0.0,0.0,105.94988095238098,9686.499278783069
537.4357380952381,537.4357380952381,0.0,0.0,108.11126190476185,9566.375654444444
588.3744142857142,588.3744142857142,0.0,0.0,115.66075238095239,9437.863707354498
631.7312499999999,631.7312499999999,0.0,0.0,130.74416666666667,9292.592411058202
684.974938095238,684.974938095238,0.0,0.0,124.790811904762,9153.935953386244
722.396992857143,722.396992857143,0.0,0.0,146.187057142857,8991.50588989418
749.4711904761905,749.4711904761905,0.0,0.0,180.96255952380943,8790.43637931217
797.5081404761905,797.5081404761905,0.0,0.0,161.96139285714267,8610.479276137567
833.8776642857143,833.8776642857143,0.0,0.0,136.59940238095228,8458.702162380952
853.1321428571429,853.1321428571429,0.0,0.0,152.13285714285712,8289.665654444445
863.6913142857144,863.6913142857144,0.0,0.0,198.39850238095215,8069.222874021165
773.5469642857142,773.5469642857142,0.0,0.0,167.58616904761917,7883.01601952381
638.3435714285714,638.3435714285714,0.0,0.0,71.43142857142848,7803.647765555556
0.0,631.0283023809525,0.0,0.0,40.727647619047424,7758.394823756615
647.2703880952381,647.2703880952381,0.0,0.0,70.20236190476187,7680.39219941799
343.02533095238005,633.6571428571428,0.0,0.0,98.32619047619042,7571.140876666667
640.6561928571429,640.6561928571429,0.0,0.0,75.53867380952381,7487.209016878308
0.0,644.0067166666666,0.0,0.0,76.4999499999999,7402.209072433863
0.0,0.0,0.0,0.0,747.3066666666666,6571.868331693122
0.0,0.0,0.0,0.0,751.7468999999999,5736.593998359789
0.0,492.477608619046,0.0,0.0,244.2060247142872,5465.25397089947
0.0,0.0,0.0,0.0,716.2133333333333,4669.461378306877
0.0,0.0,0.0,0.0,704.2181833333334,3886.996730158729
0.0,0.0,0.0,0.0,717.4571166666666,3089.822156084655
0.0,0.0,0.0,0.0,737.2883333333332,2270.612896825396
0.0,0.0,0.0,0.0,725.0984,1464.9480079365073
0.0,638.5725714285713,0.0,0.0,67.60026190476196,1389.8366058201052
0.0,0.0,534.2520547619052,0.0,170.8529452380947,1200.0
0.0,0.0,718.6760333333333,0.0,0.0,1200.0
647.331138095238,647.331138095238,56.61222857142866,0.0,0.0,1200.0
651.6142857142858,651.6142857142858,30.98071428571423,0.0,0.0,1200.0
647.9579238095237,647.9579238095237,66.84962619047624,0.0,0.0,1200.0
649.8064666666667,649.8064666666667,72.6471333333333,0.0,0.0,1200.0
666.2966666666666,666.2966666666666,44.85999999999997,0.0,0.0,1200.0
678.9862333333333,678.9862333333333,69.12215000000006,0.0,0.0,1200.0
604.3869428571428,604.3869428571428,76.35127380952379,0.0,0.0,1200.0
1322.895,1322.895,0.0,782.8266666666668,0.0,1904.544
1308.9409166666665,1308.9409166666665,0.0,784.8948833333334,0.0,2610.949395
496.03805,496.03805,0.0,0.0,47.47219999999993,2558.2025061111112
1334.7759523809523,1334.7759523809523,0.0,796.1276190476192,0.0,3274.7173632539684
1340.905038095238,1340.905038095238,0.0,795.940488095238,0.0,3991.063802539683
509.06562857142853,509.06562857142853,0.0,0.0,54.41707142857149,3930.60038984127
1341.122857142857,1341.122857142857,0.0,771.6661904761904,0.0,4625.0999612698415
514.255038095238,514.255038095238,0.0,0.0,27.97006190476198,4594.022114708995
520.8379619047619,520.8379619047619,0.0,0.0,17.737188095238025,4574.314127936508
1357.4435714285714,1357.4435714285714,0.0,789.2485714285714,0.0,5284.637842222222
860.1304166666665,860.1304166666665,0.0,277.57661666666655,0.0,5534.456797222222
521.5481928571429,521.5481928571429,0.0,0.0,46.62357380952373,5482.652826322751
516.9452380952381,516.9452380952381,0.0,0.0,35.494761904761845,5443.214201984127
1361.3507928571428,1361.3507928571428,0.0,789.3994595238094,0.0,6153.673715555555
1357.0305142857142,1357.0305142857142,0.0,779.5718642857141,0.0,6855.288393412698
1346.9909523809522,1346.9909523809522,0.0,784.1042857142857,0.0,7560.982250555555
1370.6315761904762,1370.6315761904762,0.0,798.7406928571428,0.0,8279.848874126983
1379.2580595238096,1379.2580595238096,0.0,791.3467261904763,0.0,8992.060927698412
652.3485057319227,652.3485057319227,0.0,56.26350573192273,0.0,9042.698082857143
542.8743571428572,542.8743571428572,0.0,0.0,53.002726190476096,8983.806164867725
547.9736952380952,547.9736952380952,0.0,0.0,28.118454761904786,8952.563437354498
1377.7202380952378,1377.7202380952378,0.0,812.1269047619046,0.0,9683.477651640213
554.3293452380952,554.3293452380952,0.0,0.0,51.14155476190474,9626.653701904763
554.8801595238094,554.8801595238094,0.0,0.0,63.91317380952394,9555.639064338626
549.4804761904761,549.4804761904761,0.0,0.0,56.836190476190495,9492.487741587303
565.9654571428571,565.9654571428571,0.0,0.0,75.01195952380954,9409.141119894182
578.8193023809524,578.8193023809524,0.0,0.0,78.34054761904758,9322.09606698413
579.4995238095239,579.4995238095239,0.0,0.0,50.93380952380941,9265.502945291008
584.1602952380952,584.1602952380952,0.0,0.0,23.966871428571494,9238.87308814815
585.3864666666666,585.3864666666666,0.0,0.0,29.75828333333334,9205.80832888889
582.3090476190475,582.3090476190475,0.0,0.0,54.8542857142858,9144.859122539683
583.9307809523809,583.9307809523809,0.0,0.0,56.19225238095229,9082.423286560846
587.9232476190476,587.9232476190476,0.0,0.0,52.93966904761896,9023.601432063491
595.5078571428571,595.5078571428571,0.0,0.0,45.46047619047613,8973.089791851851
608.3261976190477,608.3261976190477,0.0,0.0,18.41126904761889,8952.632826243385
605.1058666666667,605.1058666666667,0.0,0.0,29.140883333333324,8920.254066984126
592.8421428571429,592.8421428571429,0.0,0.0,64.25285714285708,8848.862003492062
600.8902309523809,600.8902309523809,0.0,0.0,54.67905238095242,8788.10750084656
612.554669047619,612.554669047619,0.0,0.0,61.540397619047624,8719.72928126984
617.0171428571429,617.0171428571429,0.0,0.0,80.99452380952371,8629.735365925924
620.6493261904761,620.6493261904761,0.0,0.0,42.11354047619049,8582.942543174602
627.0035119047618,627.0035119047618,0.0,2.1237452380951254,0.0,8584.853913888888
626.8078571428571,626.8078571428571,0.0,5.819523809523844,0.0,8590.09148531746
610.0360404761905,610.0360404761905,0.0,0.0,26.600226190476178,8560.535678439153
609.2980571428571,609.2980571428571,0.0,0.0,47.62839285714282,8507.615241931217
621.1590476190476,621.1590476190476,0.0,0.0,36.82595238095238,8466.697517063492
1453.6807357142854,1453.6807357142854,0.0,812.506269047619,0.0,9197.95315920635
676.5092642857143,676.5092642857143,0.0,0.0,60.27155238095239,9130.984767671958
0.0,0.0,44.543333333333365,0.0,833.3333333333333,8205.058841746033
0.0,0.0,23.75683333333336,0.0,833.3333333333333,7279.132915820107
0.0,0.0,0.0,0.0,821.2952666666666,6366.5826195238105
0.0,0.0,11.561666666666648,0.0,833.3333333333333,5440.656693597884
0.0,0.0,4.2917999999999665,0.0,833.3333333333333,4514.730767671958
302.1535857142835,724.0042714285712,0.0,0.0,90.07864523809545,4414.643384074075
695.5570238095238,695.5570238095238,0.0,0.0,77.37047619047613,4328.676188306879
639.1211023809524,639.1211023809524,0.0,0.0,52.28689761904752,4270.579635396826
595.1707023809523,595.1707023809523,0.0,0.0,19.679580952381002,4248.713434338625
551.8488095238092,551.8488095238092,0.0,3.828392857142565,0.0,4252.158987910054
474.48797380952385,1307.8213071428572,0.0,829.7842904761906,0.0,4998.964849338625
0.0,475.4875471904751,0.0,0.0,67.12553614285828,4924.380920291004
0.0,0.0,0.0,0.0,670.94375,4178.887864735449
0.0,0.0,0.0,0.0,632.5046833333333,3476.1048832539673
0.0,0.0,0.0,0.0,539.959,2876.1504388095227
0.0,0.0,0.0,0.0,477.3154166666666,2345.79997584656
0.0,0.0,0.0,0.0,420.68309999999985,1878.3743091798933
0.0,0.0,0.0,0.0,381.8554833333334,1454.0904388095228
0.0,0.0,122.94402173809624,0.0,228.6813949285705,1200.0
0.0,0.0,301.8329666666665,0.0,0.0,1200.0
0.0,0.0,252.01893333333328,0.0,0.0,1200.0
0.0,0.0,203.8625,0.0,0.0,1200.0
0.0,0.0,144.00580000000005,0.0,0.0,1200.0
0.0,0.0,116.94719999999991,0.0,0.0,1200.0
0.0,0.0,124.76666666666672,0.0,0.0,1200.0
0.0,0.0,116.16094999999996,0.0,0.0,1200.0
0.0,0.0,58.52138333333338,0.0,0.0,1200.0
0.0,0.0,1.2979166666667272,0.0,0.0,1200.0
0.0,0.0,19.827250000000124,0.0,0.0,1200.0
0.0,0.0,0.0,6.985966666666627,0.0,1206.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,1956.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,2706.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,3456.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,4206.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,4956.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,5706.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,6456.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,7206.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,7956.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,8706.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,9456.28737
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,10206.28737
0.0,0.0,0.0,123.86666666666663,0.0,10317.76737
