P_plan_kWh,P_em_kWh,E_bat_kWh
1444.0543410265223,0.0,8268.219414253377
1440.0656766797874,0.0,9011.993523265186
595.6858768352287,0.0,9005.93551604507
589.259163722789,0.0,9014.907658395581
1426.6817589165216,0.0,9764.907658395581
601.7832428223093,0.0,9786.31248693566
602.9052075714366,0.0,9790.604518749953
595.3193673432236,0.0,9775.198260242423
905.8801565221835,0.0,10061.789406112388
600.8093783034933,0.0,10086.508816585532
613.5571678305621,0.0,10111.407767633038
613.526585849783,0.0,10120.374709897842
599.8850649525928,0.0,10124.599158355175
594.416227529789,0.0,10144.805263131984
612.5859356188328,0.0,10178.601690188934
617.3928120675247,0.0,10204.543361049706
599.8499885810277,0.0,10208.51085077263
594.7763195185798,0.0,10211.069118339352
600.7337495323836,0.0,10233.841577918498
607.7660648966635,0.0,10266.797536325495
611.2523516452688,0.0,10267.023602806237
616.3158562087003,0.0,10235.659702297386
619.3286419541655,0.0,10217.263748913125
611.130814610014,0.0,10229.318812062138
608.5573996520991,0.0,10243.375416749028
621.8537341306615,0.0,10249.617277466623
634.1886532561127,0.0,10281.574315397125
624.6553758718564,0.0,10323.148728681796
571.851385467445,0.0,10347.616100602496
1342.9505384289828,0.0,10800.0
550.5682360380208,0.0,10796.603503005208
0.0,0.0,10048.9710955978
0.0,0.0,9369.755836338541
0.0,0.0,8792.568706708913
0.0,0.0,8257.137225227432
0.0,0.0,7775.586688190395
0.0,0.0,7363.413706708913
0.0,0.0,6997.223891894098
0.0,0.0,6625.139299301506
0.0,0.0,6295.7485400422465
0.0,0.0,6084.892058560765
0.0,0.0,5973.943447449654
0.0,0.0,5795.933077079284
0.0,0.0,5454.80113263484
0.0,0.0,5080.433780782988
0.0,0.0,4727.575799301507
0.0,0.0,4411.999410412618
0.0,0.0,4193.854540042248
0.0,0.0,4058.099928931137
0.0,0.0,3950.9804844866926
0.0,0.0,3856.97652152373
0.0,0.0,3830.902447449656
0.0,0.0,3876.085072449656
0.0,0.0,3915.7535174496556
0.0,0.0,3973.3907174496558
0.0,0.0,4084.748467449656
0.0,0.0,4201.918282449656
0.0,0.0,4321.833127449656
0.0,0.0,4462.469377449655
0.0,0.0,4621.567447449655
0.0,0.0,4836.832942449655
206.23380784324732,0.0,5295.516869508578
833.3333333333333,0.0,6045.516869508578
833.3333333333333,0.0,6795.516869508578
833.3333333333333,0.0,7545.516869508578
833.3333333333333,0.0,8295.516869508578
833.3333333333333,0.0,9045.516869508578
833.3333333333333,0.0,9795.516869508578
833.3333333333333,0.0,10545.516869508578
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
53.50155436215471,0.0,10800.0
175.424083126527,0.0,10800.0
151.40367557007966,0.0,10800.0
185.01059440333438,0.0,10800.0
234.02002667608613,0.0,10800.0
282.6446819427764,0.0,10800.0
322.4280130993585,0.0,10800.0
360.5063941855557,0.0,10800.0
402.2886134980538,0.0,10799.163940923763
458.39039028864875,0.0,10798.369004207447
534.1549520707481,0.0,10800.0
589.6661469954917,0.0,10800.0
636.9084026076728,0.0,10800.0
712.807172557505,0.0,10800.0
754.5501932558329,0.0,10800.0
790.3007547444664,0.0,10800.0
882.9713444454746,0.0,10800.0
813.4493072662647,0.0,10800.0
636.6323948132116,0.0,10800.0
653.1094561891529,0.0,10800.0
715.5130706420784,0.0,10800.0
744.2473660484344,0.0,10800.0
798.1016555027833,0.0,10800.0
805.649128952006,0.0,10800.0
0.0,0.0,9918.072222222223
0.0,0.0,9000.870851851852
0.0,0.0,8097.49762962963
0.0,0.0,7230.232814814815
0.0,0.0,6352.616351851852
0.0,0.0,5449.52562962963
0.0,0.0,4549.320074074075
0.0,0.0,3686.9757777777786
598.3350025172646,0.0,3482.4274287228873
0.0,0.0,2583.814465759924
0.0,0.0,1727.33752131548
796.8828875014866,0.0,1752.1308150668178
801.587915549688,0.0,1733.3840545664711
796.4751538339306,0.0,1702.7083921597273
792.4335438146778,0.0,1699.8030334352952
800.4639353842704,0.0,1719.9275752811386
812.4315331745227,0.0,1737.3053751382092
750.0410533962388,0.0,1766.3577381948242
693.3702837565362,0.0,1871.2574935757068
1426.3941314998085,0.0,2621.2574935757066
607.7500054513492,0.0,2665.873393481921
1463.195492547708,0.0,3415.873393481921
1443.533343433411,0.0,4165.873393481921
601.52894405666,0.0,4168.221908132915
613.5631071812911,0.0,4181.105204596077
601.2680384248423,0.0,4189.197619178435
590.0943334533716,0.0,4183.287193385885
593.9228736611701,0.0,4176.882978935333
596.6869545238505,0.0,4194.278048006799
591.6494408381209,0.0,4224.983534761107
604.6802290090748,0.0,4271.521240869274
1418.1459949808288,0.0,5021.521240869274
1411.167404563379,0.0,5771.521240869274
1434.436932377857,0.0,6521.521240869274
1433.0760839077361,0.0,7271.521240869274
1434.6669587495462,0.0,8021.521240869274
1442.9964384700484,0.0,8771.521240869275
597.6713840042789,0.0,8799.710006473126
585.4958628243445,0.0,8817.174848015036
1422.2013366236088,0.0,9567.174848015036
601.7788427174031,0.0,9577.1137664607
606.2277289000518,0.0,9582.008442470746
597.7872051510356,0.0,9579.003485231156
1177.752906140599,0.0,10109.044825757695
595.3227272106844,0.0,10113.395060247312
608.2638967356074,0.0,10117.42756730936
611.5552963008208,0.0,10126.611523980098
601.5014763821966,0.0,10141.166647724076
595.1913101578145,0.0,10158.836326866109
607.3710651782053,0.0,10174.025355526494
609.7422742416186,0.0,10178.79465734395
596.782253305202,0.0,10164.769383238618
594.2233930491288,0.0,10133.288838478391
596.5829380845786,0.0,10079.03973264644
599.462490000711,0.0,10019.986943758342
605.9369874324638,0.0,10008.641800164783
614.4649562402097,0.0,10034.239905780973
613.961047897172,0.0,10056.331348888427
601.1203871888408,0.0,10046.225945764916
603.4801557139717,0.0,10016.59624841007
623.5963940843258,0.0,10009.98483442969
630.441270475056,0.0,10037.22960785724
616.7304601421217,0.0,10067.53905198515
565.284292995962,0.0,10070.615290681515
1337.0680223929367,0.0,10800.0
552.7133486936322,0.0,10799.340591141074
0.0,0.0,10073.860498548482
0.0,0.0,9398.926980029963
0.0,0.0,8785.516239289222
0.0,0.0,8173.941702252185
0.0,0.0,7593.847646696629
0.0,0.0,7102.545831881815
0.0,0.0,6716.437961511444
0.0,0.0,6383.9279059558885
0.0,0.0,6082.129665215148
0.0,0.0,5843.823646696629
0.0,0.0,5706.239257807741
0.0,0.0,5510.676609659592
0.0,0.0,5156.241424474407
0.0,0.0,4809.959313363296
0.0,0.0,4537.142276326259
0.0,0.0,4326.759868918852
0.0,0.0,4196.57988743737
0.0,0.0,4131.539609659592
0.0,0.0,4118.940535585518
0.0,0.0,4166.003725585518
0.0,0.0,4237.958275585518
0.0,0.0,4313.413150585518
0.0,0.0,4430.256190585518
0.0,0.0,4575.005515585518
0.0,0.0,4720.060765585518
0.0,0.0,4873.121755585518
0.0,0.0,5014.691695585519
0.0,0.0,5146.630195585519
0.0,0.0,5323.769740585519
0.0,0.0,5524.449880585518
28.90735395357448,0.0,5726.900999143735
833.3333333333333,0.0,6476.900999143735
833.3333333333333,0.0,7226.900999143735
833.3333333333333,0.0,7976.900999143735
833.3333333333333,0.0,8726.900999143734
833.3333333333333,0.0,9476.900999143734
833.3333333333333,0.0,10226.900999143734
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
55.98802262992865,0.0,10800.0
186.50976061832776,0.0,10800.0
152.2989118576816,0.0,10800.0
186.07939291853373,0.0,10800.0
226.9232754811134,0.0,10800.0
274.66229591567503,0.0,10800.0
325.0665428102392,0.0,10800.0
371.5113849545098,0.0,10800.0
414.8667646779679,0.0,10800.0
464.70133815780866,0.0,10800.0
530.3604597977048,0.0,10800.0
580.2632140112394,0.0,10800.0
626.6440687494108,0.0,10800.0
701.1037441601902,0.0,10781.104104622433
746.3206188811671,0.0,10727.13697745336
788.6215082572205,0.0,10716.27522736879
880.6393358021398,0.0,10726.030704590716
811.7861083670844,0.0,10754.767562121091
635.8007970242469,0.0,10792.662779442913
645.3513720113195,0.0,10800.0
706.1858117108584,0.0,10800.0
736.0123988929836,0.0,10800.0
779.8827231128403,0.0,10800.0
794.0575071246528,0.0,10800.0
0.0,0.0,9940.3
0.0,0.0,9064.262555555555
0.0,0.0,8211.629296296296
0.0,0.0,7409.784851851851
0.0,0.0,6584.48961111111
0.0,0.0,5698.931351851851
0.0,0.0,4784.477648148148
0.0,0.0,3905.2382962962956
635.9955897806599,0.0,3749.2222849414734
0.0,0.0,2861.190803459992
0.0,0.0,1961.6640256822143
788.4809556159969,0.0,1957.6501430333221
806.3508165471997,0.0,1985.805877925802
806.5288998607505,0.0,1993.7492328004773
793.0934186739429,0.0,1975.3460313270807
790.4655173422241,0.0,1959.8262357814037
809.7869114422278,0.0,1959.7301929394346
743.620742462636,0.0,1970.197066155807
671.0314415361904,0.0,2023.4738635383785
1407.5502939259252,0.0,2754.176163071711
595.0703508020563,0.0,2757.457473793562
1450.1694647614959,0.0,3507.457473793562
1431.1280795517318,0.0,4237.369875390121
592.6766534808459,0.0,4204.920564442912
610.0505829600962,0.0,4225.231089106998
603.2955139843641,0.0,4211.9631231636995
594.3926022468818,0.0,4203.7745145491235
596.8394760180029,0.0,4240.686042965326
597.8439421757413,0.0,4242.376745923493
586.9648051731805,0.0,4197.246251671471
594.4795172018769,0.0,4188.221641155038
1412.684033882772,0.0,4938.221641155038
1408.8407344448901,0.0,5688.221641155038
1427.3061587834602,0.0,6438.221641155038
1417.6931716486233,0.0,7188.221641155038
1421.4140176331143,0.0,7938.221641155038
1438.3819815953896,0.0,8688.221641155038
594.9352726281577,0.0,8715.10233652038
583.4316038375825,0.0,8728.985394974205
1421.6480974179672,0.0,9478.985394974205
600.8629634836592,0.0,9506.666302109497
605.0968026856292,0.0,9514.557624526564
598.3467262939893,0.0,9476.694727816182
1273.1323446277213,0.0,10074.467252981132
596.6664331480074,0.0,10090.26834281434
606.0056516625956,0.0,10109.672929310675
609.9769723482833,0.0,10105.2324541421
598.4386396844995,0.0,10078.980035273025
588.5978052147116,0.0,10058.996115141223
603.3678807768947,0.0,10057.613982671106
611.1739215432322,0.0,10063.909142060014
601.7292999647866,0.0,10067.507012028322
598.76639263006,0.0,10072.101775395375
606.6794359445583,0.0,10082.911152745477
614.2331279517157,0.0,10103.763967902021
608.4428222026299,0.0,10133.944812884389
608.7072044173208,0.0,10154.488126859977
610.4526416448203,0.0,10147.181802761628
602.2274260113297,0.0,10128.074979811254
610.1029649427062,0.0,10127.748459377224
629.1334932232737,0.0,10152.13260327817
625.3927551626356,0.0,10183.350457924544
607.309789995938,0.0,10197.047758920888
560.719641161493,0.0,10194.53254539662
1331.9942544082544,0.0,10800.0
549.9366302396978,0.0,10800.0
0.0,0.0,10068.213425925926
0.0,0.0,9388.905037037037
0.0,0.0,8806.216277777778
0.0,0.0,8262.628777777778
0.0,0.0,7766.200203703704
0.0,0.0,7295.8452777777775
0.0,0.0,6844.314259259259
0.0,0.0,6455.597037037037
0.0,0.0,6104.387796296296
0.0,0.0,5776.807703703704
0.0,0.0,5521.538018518519
0.0,0.0,5220.559296296296
0.0,0.0,4818.53475925926
0.0,0.0,4504.999722222223
0.0,0.0,4299.033425925926
0.0,0.0,4115.506111111111
0.0,0.0,3943.904944444444
0.0,0.0,3864.417444444444
0.0,0.0,3899.6378194444437
0.0,0.0,3951.5976244444437
0.0,0.0,4014.2775994444437
0.0,0.0,4109.1248494444435
0.0,0.0,4211.649129444443
0.0,0.0,4341.814314444443
0.0,0.0,4513.051689444443
0.0,0.0,4679.140494444443
0.0,0.0,4820.391744444443
0.0,0.0,4967.539494444443
0.0,0.0,5173.546494444443
0.0,0.0,5400.471369444443
0.0,0.0,5621.862369444442
833.3333333333333,0.0,6371.862369444442
669.9620092597049,0.0,7121.862369444442
833.3333333333333,0.0,7871.862369444442
833.3333333333333,0.0,8621.862369444443
833.3333333333333,0.0,9371.862369444443
833.3333333333333,0.0,10121.862369444443
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10787.011574074075
0.0,0.0,10764.33425925926
0.0,0.0,10738.278796296298
31.294573424215457,0.0,10694.44174824913
126.60168826741274,0.0,10687.641068546256
128.39185776969634,0.0,10626.094169771844
163.73092129795072,0.0,10579.497508251048
219.58704912456056,0.0,10591.681392463153
272.2969796573198,0.0,10594.650399154742
318.30002599085475,0.0,10537.04440951495
373.18264162015805,0.0,10499.863307611422
411.65425163720903,0.0,10439.513827949062
441.6445304226627,0.0,10313.252195085353
502.96244146380536,0.0,10223.20933374884
559.4955499763882,0.0,10193.145574463346
615.8332378500747,0.0,10204.229738528413
701.9927556285844,0.0,10254.284578594139
744.8736008206627,0.0,10280.697479332735
776.2889461061283,0.0,10262.757882413618
873.1562050919243,0.0,10301.59198699635
806.0533411509155,0.0,10360.515849032176
624.2460928231244,0.0,10376.893457572987
633.9692687573834,0.0,10395.218884454633
702.3499500443611,0.0,10434.152644494558
738.7846433447967,0.0,10480.886698504875
784.620569051394,0.0,10517.85249065113
796.175643711914,0.0,10520.883774991853
0.0,0.0,9625.748589806668
0.0,0.0,8753.197089806668
0.0,0.0,7922.748163880742
0.0,0.0,7111.698163880742
0.0,0.0,6265.568163880742
0.0,0.0,5416.012293510372
0.0,0.0,4588.13081202889
0.0,0.0,3721.783182399261
601.229453998837,0.0,3510.452779435006
0.0,0.0,2667.441668323895
0.0,0.0,1840.269909064636
788.0655088685355,0.0,1858.787132046318
804.1526917330312,0.0,1851.806789527464
803.4457128360314,0.0,1815.050340826758
789.6070122878256,0.0,1770.5970581836011
789.048398095209,0.0,1743.7452782893888
813.8872777820794,0.0,1744.3491582932602
746.1710351940121,0.0,1754.2293899678712
667.0029439153648,0.0,1798.8285394916995
1403.6260305533183,0.0,2516.901051989686
588.806061140022,0.0,2475.2325828860066
1443.9818703463754,0.0,3216.0317661977447
1437.8744676468789,0.0,3966.0317661977447
597.7042321974366,0.0,3996.2102051754377
600.5701550216183,0.0,4051.429844694894
602.3808474744458,0.0,4086.5558374218954
597.1392939116662,0.0,4088.986251942395
595.1186378022667,0.0,4077.562516167136
604.5282984998689,0.0,4085.820719817018
595.2884148345108,0.0,4144.700338168078
589.9773061485621,0.0,4278.371913701783
1407.8387550814919,0.0,5028.371913701783
1400.3237639210242,0.0,5778.371913701783
1412.3264593660351,0.0,6528.371913701783
1412.069288653118,0.0,7278.371913701783
1420.7394488477385,0.0,8028.371913701783
1434.5900940793265,0.0,8778.371913701783
590.4269506742214,0.0,8947.788424308583
581.3255887146042,0.0,9096.771834151727
1421.3214928990265,0.0,9846.771834151727
599.2376234065513,0.0,9982.117140217622
608.5494726844794,0.0,10140.579755633655
610.0997401775522,0.0,10306.662521793452
1177.7867975921367,0.0,10800.0
593.7999643282906,0.0,10800.0
603.125815774551,0.0,10800.0
610.0772530536495,0.0,10800.0
603.6197460035927,0.0,10800.0
594.7227388335475,0.0,10800.0
602.5128408999985,0.0,10800.0
608.4231174120882,0.0,10800.0
603.1835320165803,0.0,10800.0
599.3729815039034,0.0,10800.0
606.2834462976457,0.0,10800.0
614.5361465337724,0.0,10800.0
608.3551933488507,0.0,10800.0
611.5897895367666,0.0,10800.0
619.6156095831186,0.0,10800.0
613.0037166880538,0.0,10800.0
613.3968438928949,0.0,10800.0
619.9827771102275,0.0,10800.0
611.3741974417198,0.0,10800.0
598.8185999753775,0.0,10800.0
558.9917673152997,0.0,10800.0
1324.3450883804417,0.0,10800.0
543.9642027813803,0.0,10800.0
0.0,0.0,10482.272685185186
0.0,0.0,10224.862000000001
0.0,0.0,10057.619370370372
0.0,0.0,9974.062888888891
0.0,0.0,9942.445888888891
0.0,0.0,9916.291703703706
0.0,0.0,9872.298185185187
0.0,0.0,9839.95140740741
0.0,0.0,9868.95752240741
0.0,0.0,9964.64927240741
0.0,0.0,10085.08910240741
0.0,0.0,10256.75532740741
0.0,0.0,10507.992202407411
0.0,0.0,10798.13336240741
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
833.3333333333333,0.0,10800.0
632.6336319134033,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
22.76149665704336,0.0,10800.0
77.44130114325719,0.0,10800.0
127.5413306392229,0.0,10800.0
164.0960259371961,0.0,10800.0
212.15967548402068,0.0,10800.0
267.89468867871943,0.0,10800.0
325.65733709640597,0.0,10800.0
380.67787311741006,0.0,10800.0
429.10111217333593,0.0,10800.0
474.88991560656046,0.0,10800.0
528.1430717159263,0.0,10800.0
569.7986363085578,0.0,10800.0
614.4499969153312,0.0,10800.0
694.0632732333506,0.0,10800.0
753.4503121530811,0.0,10800.0
801.4032485923456,0.0,10800.0
872.066086269013,0.0,10800.0
784.9212273210047,0.0,10800.0
610.9835919318909,0.0,10800.0
627.4857919930291,0.0,10800.0
700.5726081085404,0.0,10800.0
739.7348223138847,0.0,10800.0
782.4117934042647,0.0,10800.0
796.6834708718043,0.0,10800.0
0.0,0.0,10252.712962962964
0.0,0.0,9710.464870370372
0.0,0.0,9151.518037037038
0.0,0.0,8577.605074074076
0.0,0.0,8012.704166666668
0.0,0.0,7487.747500000001
0.0,0.0,6985.4845370370385
0.0,0.0,6424.917407407409
509.42760537767356,0.0,6368.263024493713
0.0,0.0,5739.248209678898
0.0,0.0,5153.12443190112
786.6106422457416,0.0,5414.964154922288
811.081382522501,0.0,5683.381399192539
812.964433339334,0.0,5895.61935419794
797.9653511069428,0.0,6079.129595194188
792.525856242785,0.0,6283.289365812695
806.0826296932916,0.0,6493.551532536658
733.0122251730704,0.0,6671.414265192421
661.4761909093977,0.0,6858.861337010879
1411.8568053890103,0.0,7608.861337010879
598.9029356985263,0.0,7765.585719139553
1444.2962209750672,0.0,8515.585719139552
1431.052802422786,0.0,9265.585719139552
588.0254600782355,0.0,9397.743558209964
592.5810383768452,0.0,9503.563492749125
598.7807774930882,0.0,9610.787492492904
600.9367358341993,0.0,9752.429629743683
600.7832212071871,0.0,9913.180028830151
597.8979816174214,0.0,10020.52907228583
587.9032788239606,0.0,10111.909353227395
589.6211628062354,0.0,10253.342399753006
574.2285492731683,0.0,10385.225489098857
567.2073086639701,0.0,10505.683401896431
579.6129598222053,0.0,10645.544565736416
578.7190543622834,0.0,10789.991539662471
586.9304613645517,0.0,10800.0
600.1988696115222,0.0,10800.0
590.2473151124032,0.0,10800.0
581.5898462438663,0.0,10800.0
587.9351289506002,0.0,10800.0
599.5314771309636,0.0,10800.0
608.5245271934758,0.0,10800.0
610.1571072790812,0.0,10800.0
598.3530436395604,0.0,10800.0
593.9533423466002,0.0,10800.0
603.4306712734576,0.0,10800.0
610.0722037217519,0.0,10800.0
603.2703696603924,0.0,10800.0
594.9702909492956,0.0,10800.0
602.8673401422858,0.0,10800.0
608.344679389927,0.0,10800.0
603.4562341989307,0.0,10800.0
599.3666518872609,0.0,10800.0
606.3036151212617,0.0,10800.0
614.5682178792276,0.0,10800.0
608.9200373048532,0.0,10800.0
612.2491494399521,0.0,10800.0
619.4209392252706,0.0,10800.0
613.0443038463447,0.0,10800.0
613.1068633023738,0.0,10800.0
619.7145714298033,0.0,10800.0
611.4465477276987,0.0,10800.0
597.1163581248401,0.0,10800.0
555.8329752280833,0.0,10800.0
1095.53625154362,0.0,10800.0
538.5816318485236,0.0,10800.0
0.0,0.0,10493.919907407408
0.0,0.0,10283.537925925926
0.0,0.0,10122.586388888889
0.0,0.0,9980.13824074074
0.0,0.0,9919.444518518518
0.0,0.0,9911.348629629629
0.0,0.0,9911.126407407406
0.0,0.0,9945.734872407405
0.0,0.0,10014.784912407405
0.0,0.0,10115.421037407405
0.0,0.0,10275.298642407404
0.0,0.0,10483.991407407404
0.0,0.0,10724.583157407404
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
833.3333333333333,0.0,10800.0
194.37310948782195,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
19.31101674843069,0.0,10800.0
70.56528799000462,0.0,10800.0
120.65644061334936,0.0,10800.0
160.14518988223028,0.0,10800.0
208.6568089934773,0.0,10800.0
259.71540314962806,0.0,10800.0
311.8930842884687,0.0,10800.0
370.30687750063043,0.0,10800.0
423.19161323588844,0.0,10800.0
469.91131135822707,0.0,10800.0
521.2201307087249,0.0,10800.0
562.1436144811995,0.0,10800.0
606.5644886670427,0.0,10800.0
686.6368451637522,0.0,10800.0
745.8731239868612,0.0,10800.0
792.7901859258837,0.0,10800.0
863.6279220158788,0.0,10800.0
777.5029210311324,0.0,10800.0
605.3468122958043,0.0,10800.0
622.1443449683692,0.0,10800.0
696.2428226269105,0.0,10800.0
735.6341918652867,0.0,10800.0
780.0555949829336,0.0,10800.0
796.192361205282,0.0,10800.0
0.0,0.0,10278.427777777779
0.0,0.0,9774.40737037037
0.0,0.0,9214.657611111112
0.0,0.0,8578.677981481482
0.0,0.0,7919.425277777778
0.0,0.0,7303.195611111112
0.0,0.0,6739.403018518519
0.0,0.0,6157.221759259261
510.26389020157035,0.0,6097.690544668413
0.0,0.0,5457.914618742488
0.0,0.0,4852.226266890636
787.9922673311517,0.0,5085.413807488672
812.1430311967994,0.0,5333.695035565792
812.8838244291414,0.0,5590.586317552019
798.335679711452,0.0,5834.152159292325
792.0558633319874,0.0,6063.099436291114
805.8490663324261,0.0,6315.765825990297
732.8252541194685,0.0,6531.268414697819
660.941934116935,0.0,6709.77165540306
1411.8763831915953,0.0,7459.77165540306
598.9005293417745,0.0,7606.558456810657
1443.1930332956545,0.0,8356.558456810657
1430.488413524312,0.0,9106.558456810657
587.5257704858668,0.0,9186.642830247936
591.4726423503239,0.0,9279.322708363228
598.3318905244374,0.0,9424.993384835221
600.5249312169146,0.0,9582.780077930443
599.794309481801,0.0,9723.843956464065
600.3846973835491,0.0,9887.73839410926
588.9070899416549,0.0,9980.05368005675
588.5491962051507,0.0,9960.482416580991
573.8562947266738,0.0,9943.06342924026
665.6333730306596,0.0,10028.445624967853
578.7719837572088,0.0,9997.138569883271
579.1663030048902,0.0,9956.17042507389
587.4697102237224,0.0,9941.557121618765
600.3309530770098,0.0,9961.504979388073
590.240065307061,0.0,9987.840943164429
581.62197979148,0.0,9996.859344976761
587.6830852407543,0.0,9976.796106355378
598.6295737241292,0.0,9941.484447530336
608.3585258165208,0.0,9930.750939178322
610.2661474872847,0.0,9947.32247191688
597.7456185975583,0.0,9939.419103691944
593.2413013518402,0.0,9896.391401490284
603.4336828652605,0.0,9864.126975044277
610.1496579682898,0.0,9879.572407215737
603.1371735660593,0.0,9893.532718425191
594.9413231937694,0.0,9867.778633084934
602.8719714779262,0.0,9854.46197176411
608.3157467471246,0.0,9862.785813836523
604.406698197918,0.0,9864.08184221465
600.5149771255217,0.0,9827.491316798563
605.8100190797204,0.0,9779.709782442696
614.5238546839938,0.0,9758.545546906393
608.6826924624977,0.0,9753.752964457317
612.2902123455506,0.0,9744.963681878298
619.2001037370239,0.0,9728.354537882398
612.8338125660682,0.0,9733.25218419186
613.1984401464437,0.0,9740.08712032366
619.5070859894355,0.0,9729.257956608219
610.5320915910329,0.0,9729.493359040149
595.4668786514336,0.0,9740.48049482644
554.5452663123768,0.0,9742.22185950758
1318.5704541181053,0.0,10478.134013213874
536.9531643302547,0.0,10472.76488098823
0.0,0.0,9779.192195803045
0.0,0.0,9140.663862469712
0.0,0.0,8567.392714321564
0.0,0.0,8017.9311402474905
0.0,0.0,7532.434584691935
0.0,0.0,7092.308695803046
0.0,0.0,6685.99526987712
0.0,0.0,6370.145047654898
0.0,0.0,6108.999547654898
0.0,0.0,5861.35602913638
0.0,0.0,5648.444732840084
0.0,0.0,5326.126084691936
0.0,0.0,4837.8061772845285
0.0,0.0,4406.9013254326765
0.0,0.0,4070.605769877121
0.0,0.0,3764.945584691936
0.0,0.0,3516.0129180252693
0.0,0.0,3381.514362469714
0.0,0.0,3359.77315876601
0.0,0.0,3363.66273376601
0.0,0.0,3405.0152587660104
0.0,0.0,3524.3657587660105
0.0,0.0,3697.4282137660102
0.0,0.0,3880.9928737660102
0.0,0.0,4063.2833737660103
0.0,0.0,4276.34281876601
0.0,0.0,4498.28130376601
0.0,0.0,4715.29192876601
0.0,0.0,4974.646203766009
0.0,0.0,5252.49699376601
0.0,0.0,5494.90411876601
833.3333333333333,0.0,6244.90411876601
0.0,0.0,6460.25182876601
525.2297118909963,0.0,7185.483194467906
833.3333333333333,0.0,7935.483194467906
833.3333333333333,0.0,8685.483194467906
833.3333333333333,0.0,9435.483194467906
833.3333333333333,0.0,10185.483194467906
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
833.3333333333333,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
0.0,0.0,10800.0
